edad,AniosDireccion,Gastocoche,Aniosempleo,Aniosresiden,ingres
-0.6486109987109642,-1.0603918918217676,0.04857602076062805,-0.35752205219991756,-0.9221753592786976,62.0
0.8091977429045474,-0.45249746002366914,-0.4571857699379692,-0.15210033665019496,0.43264181131152674,40.0
0.5662296193019621,0.9659228808385606,0.832278975717013,0.6695865255486954,1.1100503966066388,94.0
-1.37751536951872,-1.0603918918217676,-0.9675039731653825,-0.9737871988490853,1.7874589819017512,18.0
1.214144615575523,1.067238619471577,-0.261260031198873,0.053321378899527636,0.43264181131152674,48.0
1.1331552410413277,1.2698700967376098,2.04428470838212,1.1831408144230018,-0.24476677398358546,151.0
1.457112739178108,0.2567127104074457,2.240210447121216,1.7994059610721695,2.464867567196863,385.08000000000175
-1.1345472459161348,-0.9590761531887512,-0.6622243337346978,-1.0764980566239466,-0.24476677398358546,31.0
1.376123364643913,0.8646071422055442,1.7800127817107807,-0.6656546255245014,-0.9221753592786976,138.0
-0.486632249642574,-1.161707630454784,-0.06989070498859297,0.2587430944492502,-0.9221753592786976,56.0
-1.296525994984525,-0.655128937289702,-0.1610189555649168,-1.0764980566239466,2.464867567196863,54.0
-0.3246535005741838,-0.35118172139065273,0.31740435996078326,0.2587430944492502,-0.9221753592786976,76.0
0.9711764919729375,1.3711858353706263,1.862028207229472,1.4912733877475857,-0.9221753592786976,289.0
-0.16267475150579364,-1.161707630454784,-0.49819348269731484,-0.15210033665019496,1.1100503966066388,38.0
0.48524024476776706,-0.35118172139065273,0.44042749823882055,0.6695865255486954,-0.9221753592786976,82.0
-1.6204834931213052,-0.9590761531887512,-0.5027498952261311,-1.0764980566239466,1.1100503966066388,37.0
-0.5676216241767691,-0.7564446759227184,-0.6166602084465359,-0.6656546255245014,1.1100503966066388,35.0
-0.3246535005741838,-1.161707630454784,-0.8991577852331397,-0.7683654832993627,-0.24476677398358546,20.0
1.457112739178108,2.789606176232856,2.00783340815159,2.5183819654961983,-0.24476677398358546,220.0
-0.3246535005741838,-0.35118172139065273,-0.8809321351178749,-0.7683654832993627,0.43264181131152674,22.0
0.1612827466309867,-0.655128937289702,1.123889377561249,0.2587430944492502,-0.9221753592786976,109.0
0.3232614956993769,0.8646071422055442,-0.9173834353484045,-1.0764980566239466,0.43264181131152674,20.0
0.08029337209679162,-1.0603918918217676,0.9234072262933368,1.4912733877475857,-0.9221753592786976,99.0
-0.8105897477793543,-0.9590761531887512,0.9735277641103146,-0.6656546255245014,-0.9221753592786976,103.0
0.8901871174387425,0.15539697177442932,0.8960687511204396,0.5668756677738341,1.7874589819017512,101.0
-0.0006960024374034692,-1.161707630454784,-0.17013178062254913,0.053321378899527636,-0.9221753592786976,53.0
1.376123364643913,-1.0603918918217676,1.7845691942395967,2.826514538820782,-0.9221753592786976,309.0
-1.0535578713819396,-1.161707630454784,-0.19747025579544636,-0.25481119442505623,-0.9221753592786976,50.0
-0.8105897477793543,-0.24986598275763633,-0.525531957870212,-0.871076341074224,-0.9221753592786976,37.0
1.9430489863832785,1.3711858353706263,-0.5847653207448226,1.9021168188470308,-0.24476677398358546,34.0
1.6190914882464982,3.093553392131905,0.2581709970861729,0.36145395222411153,0.43264181131152674,71.0
-0.6486109987109642,-0.35118172139065273,0.36752489777776143,0.4641648099989728,-0.24476677398358546,77.0
-0.9725684968477445,-0.14855024412461992,-1.072301461328155,-0.46023290997477884,-0.24476677398358546,13.0
1.7000808627806934,1.1685543581045934,0.7411507251406891,2.826514538820782,0.43264181131152674,94.0
-0.0006960024374034692,0.45934418767347857,-0.7487961717822055,-0.25481119442505623,-0.24476677398358546,27.0
-0.8915791223135494,-0.9590761531887512,-0.6531115086770655,-0.9737871988490853,-0.9221753592786976,31.0
-0.3246535005741838,0.45934418767347857,0.3447428351336805,0.36145395222411153,1.1100503966066388,76.0
0.2422721211651818,0.7632914035725278,0.7548199627271376,0.6695865255486954,1.7874589819017512,91.0
-0.8915791223135494,-0.45249746002366914,-0.3113805690158511,-0.35752205219991756,0.43264181131152674,47.0
1.2951339901097179,1.7764487899026917,2.208315559419502,2.4156711077213373,1.1100503966066388,385.08000000000175
-1.2155366204503297,-0.655128937289702,-0.8125859471856322,-0.15210033665019496,1.1100503966066388,25.0
-0.0006960024374034692,0.560659926306495,-0.3888395820057263,-0.25481119442505623,-0.9221753592786976,42.0
0.1612827466309867,-0.24986598275763633,-0.30682415648703487,0.5668756677738341,-0.9221753592786976,49.0
-0.08168537697159856,-0.8577604145557348,-0.520975545341396,-0.5629437677496402,0.43264181131152674,38.0
0.48524024476776706,0.6619756649395113,2.121743721371995,0.9777190988732792,-0.24476677398358546,275.0
2.5099746081226444,4.208026517095085,-1.0358501610976254,0.5668756677738341,-0.9221753592786976,15.0
0.08029337209679162,0.2567127104074457,-0.6257730335041682,-0.9737871988490853,-0.9221753592786976,33.0
-0.0006960024374034692,-0.35118172139065273,0.5862326991609385,0.15603223667438892,-0.9221753592786976,86.0
0.6472189938361572,0.8646071422055442,-0.042552229815695765,-0.25481119442505623,-0.24476677398358546,58.0
1.2951339901097179,1.9790802671687246,-0.6212166209753521,-1.0764980566239466,-0.24476677398358546,33.0
-0.9725684968477445,-0.5538131986566855,-0.7169012840804921,-0.35752205219991756,1.7874589819017512,29.0
-1.2155366204503297,-0.45249746002366914,-0.7305705216669407,-0.7683654832993627,-0.24476677398358546,30.0
1.7000808627806934,2.586974698966823,2.1399693714872594,2.5183819654961983,-0.24476677398358546,382.0
1.1331552410413277,2.586974698966823,-0.8080295346568158,-0.7683654832993627,-0.24476677398358546,25.0
-0.3246535005741838,0.054081233141412895,-0.0015445170563501136,-0.6656546255245014,-0.9221753592786976,59.0
0.8901871174387425,0.8646071422055442,0.0759144959335251,0.4641648099989728,-0.9221753592786976,65.0
0.8091977429045474,-1.161707630454784,2.1308565464296274,2.2102493921716144,-0.9221753592786976,244.0
-0.4056428751083789,-0.8577604145557348,-0.8627064850026103,-0.15210033665019496,0.43264181131152674,23.0
-0.7296003732451593,-0.14855024412461992,-0.7943602970703674,-0.15210033665019496,1.1100503966066388,26.0
1.5381021137123032,0.2567127104074457,-1.0358501610976254,0.7722973833235567,-0.24476677398358546,15.0
1.8620596118490835,1.3711858353706263,-1.1360912367315816,-0.871076341074224,-0.9221753592786976,11.0
0.3232614956993769,-0.04723450549160351,0.66824812467963,2.004827676621892,1.1100503966066388,87.0
0.8091977429045474,1.2698700967376098,2.2037591468906865,2.2102493921716144,1.7874589819017512,237.0
-0.0006960024374034692,-0.7564446759227184,-0.04710864234451202,-0.871076341074224,-0.24476677398358546,59.0
-0.7296003732451593,0.15539697177442932,-0.4252908822362559,0.15603223667438892,-0.9221753592786976,41.0
-0.5676216241767691,-0.24986598275763633,-0.7351269341957569,-0.871076341074224,0.43264181131152674,28.0
0.8901871174387425,0.45934418767347857,2.2447668596500323,0.15603223667438892,-0.9221753592786976,254.0
0.5662296193019621,0.15539697177442932,1.9987205830939578,0.9777190988732792,-0.9221753592786976,273.0
1.0521658665071327,-0.9590761531887512,0.7092558374389757,0.36145395222411153,-0.9221753592786976,92.0
0.6472189938361572,1.877764528535708,2.1673078466601567,0.36145395222411153,-0.9221753592786976,215.0
0.1612827466309867,0.7632914035725278,-0.8171423597144484,0.15603223667438892,1.7874589819017512,24.0
0.1612827466309867,-0.8577604145557348,1.8301333195277585,0.36145395222411153,-0.24476677398358546,139.0
-1.53949411858711,-1.161707630454784,-0.9447219105213016,-0.7683654832993627,-0.9221753592786976,19.0
-0.486632249642574,-1.0603918918217676,-0.6986756339652274,-0.35752205219991756,1.7874589819017512,30.0
-1.458504744052915,-0.9590761531887512,-0.9219398478772206,-0.5629437677496402,-0.9221753592786976,20.0
-1.296525994984525,-0.9590761531887512,-0.525531957870212,-0.9737871988490853,-0.9221753592786976,38.0
0.9711764919729375,1.1685543581045934,-0.8171423597144484,-0.7683654832993627,-0.9221753592786976,25.0
-0.8915791223135494,-0.24986598275763633,-0.6758935713211464,-0.25481119442505623,-0.24476677398358546,31.0
-0.24366412603998872,0.054081233141412895,0.13970427133695187,-0.15210033665019496,0.43264181131152674,67.0
0.5662296193019621,1.6751330512696754,1.4154997794054853,0.9777190988732792,0.43264181131152674,122.0
-0.5676216241767691,0.15539697177442932,-0.5893217332736388,-0.46023290997477884,-0.9221753592786976,34.0
0.8091977429045474,1.4725015740036427,1.5658613928564196,2.004827676621892,-0.9221753592786976,128.0
0.9711764919729375,-0.9590761531887512,1.615981930673398,0.875008241098418,-0.9221753592786976,133.0
-0.6486109987109642,0.15539697177442932,-0.39795240706335866,-0.871076341074224,-0.9221753592786976,44.0
-1.0535578713819396,-0.5538131986566855,-0.6075473833889036,-0.7683654832993627,3.142276152491976,34.0
1.7000808627806934,2.586974698966823,-0.9173834353484045,1.2858516721978632,-0.24476677398358546,21.0
-0.8105897477793543,-0.655128937289702,-0.9629475606365664,-0.7683654832993627,1.1100503966066388,18.0
-0.8915791223135494,-0.04723450549160351,-0.1427933054496521,-0.04938947887533365,-0.24476677398358546,54.0
0.08029337209679162,-0.24986598275763633,1.5977562805581331,-0.04938947887533365,-0.9221753592786976,130.0
-0.486632249642574,0.560659926306495,0.5953455242185709,0.15603223667438892,-0.9221753592786976,87.0
-0.5676216241767691,-0.14855024412461992,-0.3842831694769101,0.36145395222411153,0.43264181131152674,45.0
-0.7296003732451593,-0.5538131986566855,-0.6531115086770655,-0.7683654832993627,1.1100503966066388,32.0
-1.37751536951872,-0.9590761531887512,-0.9173834353484045,-1.0764980566239466,3.142276152491976,20.0
0.8901871174387425,-1.161707630454784,-0.7579089968398378,-0.7683654832993627,1.1100503966066388,27.0
-0.08168537697159856,0.35802844904046216,0.29917870984551853,1.0804299566481406,-0.24476677398358546,74.0
-1.1345472459161348,-0.35118172139065273,-0.05622146740214437,-0.9737871988490853,1.7874589819017512,58.0
-0.6486109987109642,0.2567127104074457,-0.7715782344262865,-0.46023290997477884,-0.9221753592786976,26.0
1.6190914882464982,2.789606176232856,-0.7214576966093083,-1.0764980566239466,-0.24476677398358546,28.0
-1.53949411858711,-0.8577604145557348,-0.9401654979924855,-0.6656546255245014,-0.9221753592786976,20.0
1.2951339901097179,-0.35118172139065273,-0.689562808907595,-0.7683654832993627,-0.24476677398358546,30.0
-0.24366412603998872,0.560659926306495,-0.429847294765072,-0.6656546255245014,-0.24476677398358546,41.0
-0.4056428751083789,-0.5538131986566855,-0.5300883703990283,0.36145395222411153,-0.24476677398358546,38.0
1.8620596118490835,2.6882904375998393,-0.9675039731653825,-0.6656546255245014,-0.24476677398358546,18.0
-0.4056428751083789,-0.9590761531887512,1.0099790643408444,0.053321378899527636,-0.9221753592786976,104.0
-0.8915791223135494,-1.0603918918217676,-0.8718193100602426,-0.7683654832993627,0.43264181131152674,22.0
-0.8105897477793543,0.054081233141412895,-0.6713371587923302,-0.9737871988490853,-0.24476677398358546,31.0
0.8901871174387425,-0.5538131986566855,-0.6941192214364111,-0.6656546255245014,-0.24476677398358546,29.0
1.376123364643913,0.054081233141412895,1.5704178053852362,1.696695103297308,-0.9221753592786976,131.0
-0.4056428751083789,-0.655128937289702,-0.12456765533438724,0.36145395222411153,-0.9221753592786976,56.0
0.2422721211651818,1.4725015740036427,1.7207794188361705,1.2858516721978632,-0.24476677398358546,135.0
-0.8915791223135494,-0.5538131986566855,-0.8444808348873454,-0.35752205219991756,-0.9221753592786976,22.0
-0.9725684968477445,-0.9590761531887512,-0.8900449601755073,-0.871076341074224,2.464867567196863,21.0
0.5662296193019621,1.3711858353706263,0.9780841766391309,-0.9737871988490853,-0.9221753592786976,102.0
-0.486632249642574,-0.5538131986566855,-0.238477968554792,0.5668756677738341,1.1100503966066388,51.0
0.8091977429045474,-0.655128937289702,1.4291690169919338,1.7994059610721695,-0.9221753592786976,122.0
-0.6486109987109642,-0.7564446759227184,-0.6257730335041682,-0.7683654832993627,0.43264181131152674,34.0
0.5662296193019621,0.054081233141412895,-0.16557536809373305,0.9777190988732792,-0.9221753592786976,54.0
0.3232614956993769,1.3711858353706263,-0.29771133142940254,0.053321378899527636,1.7874589819017512,49.0
-0.6486109987109642,-0.9590761531887512,-0.7715782344262865,-1.0764980566239466,0.43264181131152674,26.0
-1.458504744052915,-1.0603918918217676,-0.13823689292083585,-0.871076341074224,1.7874589819017512,55.0
-0.24366412603998872,-0.04723450549160351,0.13514785880813562,-0.871076341074224,1.7874589819017512,65.0
0.2422721211651818,0.6619756649395113,-0.35694469430401304,0.36145395222411153,-0.24476677398358546,44.0
-0.8915791223135494,-0.7564446759227184,-0.6804499838499626,-0.35752205219991756,-0.24476677398358546,30.0
-0.0006960024374034692,-1.0603918918217676,-0.835368009829713,-0.871076341074224,-0.9221753592786976,24.0
-0.16267475150579364,0.054081233141412895,0.8049405005441158,-0.7683654832993627,-0.9221753592786976,94.0
-1.53949411858711,-0.8577604145557348,-0.7943602970703674,-1.0764980566239466,-0.9221753592786976,26.0
-1.1345472459161348,-1.161707630454784,-0.6850063963787787,-0.871076341074224,1.7874589819017512,30.0
-1.296525994984525,-0.5538131986566855,-0.7852474720127349,-1.0764980566239466,-0.24476677398358546,26.0
-0.0006960024374034692,0.45934418767347857,-0.1427933054496521,0.7722973833235567,-0.9221753592786976,54.0
0.08029337209679162,0.560659926306495,0.768489200313586,-0.7683654832993627,-0.24476677398358546,94.0
0.8901871174387425,0.45934418767347857,0.41764543559473954,1.696695103297308,-0.9221753592786976,79.0
-0.16267475150579364,0.7632914035725278,-0.4936370701684988,-0.04938947887533365,-0.24476677398358546,39.0
-0.08168537697159856,0.560659926306495,-0.10634200521912253,-0.04938947887533365,1.1100503966066388,54.0
1.6190914882464982,1.7764487899026917,1.7116665937785378,0.5668756677738341,-0.9221753592786976,138.0
-0.3246535005741838,0.6619756649395113,-0.2202523184395273,0.9777190988732792,-0.9221753592786976,49.0
-0.3246535005741838,0.6619756649395113,-0.7351269341957569,-0.5629437677496402,-0.24476677398358546,28.0
0.9711764919729375,-0.14855024412461992,0.08502732099115745,0.2587430944492502,-0.9221753592786976,64.0
-0.486632249642574,0.15539697177442932,-0.4754114200532339,-0.871076341074224,1.7874589819017512,39.0
0.2422721211651818,-1.161707630454784,0.6181275868626519,-0.871076341074224,-0.9221753592786976,88.0
-0.24366412603998872,0.45934418767347857,0.6317968244491003,1.0804299566481406,2.464867567196863,85.0
-0.5676216241767691,-0.8577604145557348,-0.7898038845415511,-0.5629437677496402,0.43264181131152674,25.0
-1.6204834931213052,-0.9590761531887512,-0.024326579700431068,-1.0764980566239466,1.1100503966066388,61.0
-0.24366412603998872,-1.0603918918217676,-0.7761346469551026,-0.25481119442505623,-0.24476677398358546,26.0
0.48524024476776706,-0.7564446759227184,1.1330022026188813,1.1831408144230018,-0.9221753592786976,109.0
-0.24366412603998872,-0.24986598275763633,1.9167051575752665,-0.04938947887533365,1.7874589819017512,212.0
-1.2155366204503297,-0.655128937289702,-0.6758935713211464,-0.871076341074224,0.43264181131152674,31.0
-1.296525994984525,-0.9590761531887512,-0.2065830808530787,-0.5629437677496402,-0.9221753592786976,53.0
-0.486632249642574,-0.7564446759227184,-0.6166602084465359,-1.0764980566239466,-0.9221753592786976,34.0
0.2422721211651818,1.2698700967376098,1.2833638160698158,-0.35752205219991756,-0.9221753592786976,118.0
2.0240383609174737,3.600132085296987,2.0032769956227736,2.5183819654961983,-0.9221753592786976,286.0
1.457112739178108,-0.24986598275763633,1.925817982632899,3.44277968546995,-0.9221753592786976,244.0
-0.8105897477793543,-0.35118172139065273,-0.35694469430401304,-0.46023290997477884,0.43264181131152674,45.0
2.0240383609174737,0.6619756649395113,-0.28859850637177015,0.7722973833235567,-0.9221753592786976,46.0
-0.486632249642574,-0.35118172139065273,-0.9173834353484045,-0.6656546255245014,-0.9221753592786976,20.0
-0.08168537697159856,-0.14855024412461992,-0.46629859499560156,-1.0764980566239466,-0.24476677398358546,38.0
0.8901871174387425,1.7764487899026917,-0.23392155602597592,0.4641648099989728,-0.24476677398358546,49.0
-0.08168537697159856,0.35802844904046216,2.3951284731009665,0.5668756677738341,-0.24476677398358546,165.0
0.8901871174387425,1.3711858353706263,-0.6850063963787787,-0.5629437677496402,-0.9221753592786976,30.0
-1.7824622421896954,-1.161707630454784,-0.9902860358094635,-1.0764980566239466,1.7874589819017512,17.0
-0.5676216241767691,-0.04723450549160351,-0.6075473833889036,-0.7683654832993627,1.1100503966066388,35.0
-0.486632249642574,-0.04723450549160351,-0.548314020514293,-0.04938947887533365,0.43264181131152674,36.0
0.9711764919729375,0.15539697177442932,-0.689562808907595,-0.7683654832993627,-0.9221753592786976,30.0
-0.0006960024374034692,-0.5538131986566855,-0.8718193100602426,-0.7683654832993627,-0.24476677398358546,22.0
-1.296525994984525,-1.161707630454784,-0.9857296232806474,-0.6656546255245014,1.1100503966066388,17.0
0.8091977429045474,0.9659228808385606,-0.15646254303610055,-0.6656546255245014,0.43264181131152674,53.0
-1.8634516167238904,-1.161707630454784,-1.0449629861552578,-0.871076341074224,1.1100503966066388,15.0
1.0521658665071327,0.6619756649395113,-0.9675039731653825,1.4912733877475857,-0.9221753592786976,18.0
0.2422721211651818,-0.9590761531887512,0.22627610938445944,1.0804299566481406,1.1100503966066388,71.0
0.2422721211651818,0.6619756649395113,-0.689562808907595,-0.6656546255245014,-0.9221753592786976,31.0
-0.5676216241767691,-0.5538131986566855,-0.6485550961482492,0.15603223667438892,0.43264181131152674,32.0
-1.37751536951872,-0.7564446759227184,-0.2202523184395273,-1.0764980566239466,1.7874589819017512,50.0
0.08029337209679162,0.560659926306495,-0.3660575193616454,-0.04938947887533365,-0.24476677398358546,44.0
-1.1345472459161348,-0.45249746002366914,-0.6850063963787787,-0.35752205219991756,-0.9221753592786976,30.0
-0.0006960024374034692,0.15539697177442932,-0.7761346469551026,-0.35752205219991756,-0.9221753592786976,26.0
-0.6486109987109642,-0.9590761531887512,-0.46629859499560156,0.053321378899527636,-0.9221753592786976,41.0
0.6472189938361572,0.35802844904046216,0.1078093836352384,-0.46023290997477884,1.7874589819017512,67.0
-0.3246535005741838,0.2567127104074457,0.6272404119202845,-0.25481119442505623,-0.24476677398358546,86.0
0.404250870233572,1.6751330512696754,-0.4389601198227045,-0.04938947887533365,-0.9221753592786976,41.0
1.1331552410413277,0.054081233141412895,1.688884531134457,0.875008241098418,-0.9221753592786976,134.0
-0.9725684968477445,-0.35118172139065273,-0.08811635510385768,-0.6656546255245014,1.1100503966066388,58.0
-0.3246535005741838,-0.7564446759227184,-0.571096083158374,-0.871076341074224,-0.24476677398358546,35.0
-0.486632249642574,-0.8577604145557348,-0.8627064850026103,-1.0764980566239466,-0.24476677398358546,22.0
-0.16267475150579364,-1.0603918918217676,0.549781398930409,0.15603223667438892,-0.9221753592786976,86.0
1.5381021137123032,2.9922376534988886,2.039728295853304,2.6210928232710597,-0.9221753592786976,385.08000000000175
-0.9725684968477445,-0.7564446759227184,2.3723464104568857,-0.7683654832993627,-0.24476677398358546,212.0
-0.0006960024374034692,-0.7564446759227184,-0.24759079361242436,-0.7683654832993627,-0.24476677398358546,50.0
0.7282083683703523,0.7632914035725278,2.622949099541776,1.9021168188470308,1.1100503966066388,349.0
-0.6486109987109642,-0.04723450549160351,-0.8809321351178749,-0.7683654832993627,0.43264181131152674,22.0
0.3232614956993769,-0.7564446759227184,-0.7260141091381245,0.053321378899527636,-0.9221753592786976,30.0
-0.8105897477793543,-0.9590761531887512,0.23994534697090786,0.053321378899527636,-0.9221753592786976,69.0
0.6472189938361572,0.45934418767347857,-0.30682415648703487,-0.5629437677496402,-0.24476677398358546,46.0
1.0521658665071327,-0.45249746002366914,2.83258963999261,2.1075385343967534,-0.9221753592786976,187.0
0.5662296193019621,-1.161707630454784,1.0919944898595357,-1.0764980566239466,-0.9221753592786976,109.0
1.1331552410413277,1.067238619471577,-0.19747025579544636,1.0804299566481406,-0.9221753592786976,51.0
0.3232614956993769,-0.655128937289702,-0.2065830808530787,0.6695865255486954,0.43264181131152674,53.0
0.404250870233572,0.45934418767347857,2.1354129589584434,1.9021168188470308,-0.9221753592786976,152.0
0.48524024476776706,0.8646071422055442,-0.4252908822362559,-0.7683654832993627,1.7874589819017512,42.0
-0.4056428751083789,-0.655128937289702,2.7824235380503426,0.5668756677738341,-0.24476677398358546,184.0
-1.8634516167238904,-1.161707630454784,-0.7715782344262865,-1.0764980566239466,-0.9221753592786976,26.0
-1.53949411858711,-0.7564446759227184,-0.8399244223585294,-1.0764980566239466,-0.24476677398358546,24.0
0.5662296193019621,-0.04723450549160351,-0.8809321351178749,-0.25481119442505623,-0.9221753592786976,21.0
-0.4056428751083789,-1.161707630454784,-0.46174218246678544,-0.9737871988490853,-0.9221753592786976,40.0
0.5662296193019621,-0.7564446759227184,0.6773609497372622,-0.15210033665019496,-0.9221753592786976,89.0
1.0521658665071327,0.35802844904046216,-0.024326579700431068,0.15603223667438892,0.43264181131152674,59.0
-0.24366412603998872,0.7632914035725278,-0.8900449601755073,-1.0764980566239466,1.7874589819017512,21.0
-0.9725684968477445,-0.14855024412461992,-0.3615011068328291,-0.7683654832993627,-0.24476677398358546,47.0
-0.0006960024374034692,1.067238619471577,0.6090147618050193,0.4641648099989728,-0.9221753592786976,87.0
-0.9725684968477445,-0.9590761531887512,-0.7898038845415511,-0.35752205219991756,1.1100503966066388,26.0
1.376123364643913,1.1685543581045934,2.2857745724093776,2.5183819654961983,-0.9221753592786976,333.0
0.8091977429045474,2.1817117444347573,0.7776020253712186,1.4912733877475857,-0.9221753592786976,98.0
1.0521658665071327,-0.14855024412461992,-1.0631886362705225,-0.9737871988490853,-0.9221753592786976,14.0
-1.296525994984525,-0.45249746002366914,-1.026737336039993,-1.0764980566239466,0.43264181131152674,15.0
-0.8915791223135494,-0.14855024412461992,-0.06533429245977672,-0.25481119442505623,-0.24476677398358546,58.0
0.7282083683703523,-0.8577604145557348,-0.09267276763267393,-0.46023290997477884,-0.9221753592786976,58.0
-1.458504744052915,-1.161707630454784,-0.9492783230501178,-0.25481119442505623,1.7874589819017512,19.0
-0.5676216241767691,0.15539697177442932,-0.6758935713211464,-1.0764980566239466,-0.24476677398358546,31.0
1.7810702373148883,3.3975006080309544,-0.40250881959217494,0.7722973833235567,1.1100503966066388,42.0
0.1612827466309867,-0.655128937289702,-0.21569590591071106,0.5668756677738341,1.1100503966066388,50.0
1.5381021137123032,1.4725015740036427,-0.8444808348873454,-1.0764980566239466,-0.24476677398358546,23.0
0.8901871174387425,0.7632914035725278,0.17159915903866502,1.1831408144230018,0.43264181131152674,68.0
-0.9725684968477445,-0.9590761531887512,-0.7442397592533893,-0.7683654832993627,-0.24476677398358546,28.0
1.9430489863832785,-0.655128937289702,-1.0358501610976254,1.0804299566481406,0.43264181131152674,15.0
0.9711764919729375,1.9790802671687246,-0.2065830808530787,-0.7683654832993627,-0.9221753592786976,50.0
0.8901871174387425,0.7632914035725278,-0.2794856813141378,-0.871076341074224,1.7874589819017512,49.0
-0.4056428751083789,0.15539697177442932,0.09414014604878995,0.053321378899527636,2.464867567196863,65.0
-0.486632249642574,-0.5538131986566855,-0.8262551847720807,-0.7683654832993627,-0.9221753592786976,24.0
0.6472189938361572,1.877764528535708,0.20805045926919472,-0.15210033665019496,-0.24476677398358546,71.0
0.404250870233572,1.067238619471577,-0.34327545671756443,0.36145395222411153,-0.9221753592786976,46.0
0.2422721211651818,0.8646071422055442,2.13996937148726,1.2858516721978632,-0.9221753592786976,153.0
0.1612827466309867,-1.0603918918217676,0.40853261053710704,0.36145395222411153,1.1100503966066388,79.0
-1.7824622421896954,-1.0603918918217676,-0.9583911481077504,-1.0764980566239466,-0.9221753592786976,18.0
0.6472189938361572,-0.14855024412461992,0.3310735975472317,1.696695103297308,-0.24476677398358546,76.0
-0.5676216241767691,-0.45249746002366914,2.0533975334397523,-0.7683654832993627,-0.9221753592786976,152.0
-0.24366412603998872,0.2567127104074457,-0.7305705216669407,-0.871076341074224,-0.9221753592786976,28.0
0.8091977429045474,2.0803960058017408,-0.3751703444192777,0.2587430944492502,-0.24476677398358546,42.0
-0.9725684968477445,-0.24986598275763633,-0.7989167095991835,-0.871076341074224,-0.9221753592786976,25.0
-0.3246535005741838,0.054081233141412895,-0.2521472061412406,-0.04938947887533365,-0.24476677398358546,49.0
0.48524024476776706,-0.24986598275763633,-0.2521472061412406,0.053321378899527636,-0.24476677398358546,49.0
-0.6486109987109642,-0.14855024412461992,-0.9173834353484045,-1.0764980566239466,-0.9221753592786976,20.0
0.5662296193019621,1.877764528535708,0.886955926062807,1.1831408144230018,0.43264181131152674,98.0
1.1331552410413277,1.9790802671687246,-1.1360912367315816,-0.871076341074224,-0.24476677398358546,11.0
-0.16267475150579364,0.2567127104074457,-0.739683346724573,-0.6656546255245014,-0.24476677398358546,28.0
0.5662296193019621,1.573817312636659,-0.5027498952261311,-0.5629437677496402,-0.9221753592786976,38.0
-0.486632249642574,0.2567127104074457,0.0895837335199737,-0.6656546255245014,-0.24476677398358546,64.0
-0.08168537697159856,-0.45249746002366914,1.310702291242713,0.6695865255486954,1.1100503966066388,117.0
0.08029337209679162,0.054081233141412895,-0.5802089082160063,-0.35752205219991756,-0.9221753592786976,35.0
-0.486632249642574,-0.9590761531887512,-0.3296062191311158,-0.15210033665019496,1.7874589819017512,43.0
-1.37751536951872,-0.7564446759227184,-0.9219398478772206,-0.46023290997477884,-0.24476677398358546,21.0
0.404250870233572,0.9659228808385606,0.04857602076062805,-0.5629437677496402,0.43264181131152674,62.0
1.1331552410413277,-0.5538131986566855,-0.7032320464940435,-0.9737871988490853,-0.24476677398358546,31.0
